5093,50;0,000016
5094;0,000015
5094,56;0,000015
5095,08;0,000014
5095,63;0,000013
5096,13;0,000013
5096,66;0,000013
5097,19;0,000012
5097,70;0,000012
5098,26;0,000012
5098,80;0,000012
5099,33;0,000012
5099,88;0,000011
5100,42;0,000011
5101;0,000011
5101,55;0,000011
5102,13;0,000011
5102,70;0,000011
5103,22;0,000011
5103,78;0,000011
5104,38;0,000011
5104,95;0,000011
5105,47;0,000011
5106,03;0,000011
5106,59;0,000011
5107,14;0,000011
5107,67;0,000011
5108,25;0,000011
5108,83;0,000011
5109,41;0,000011
5109,92;0,000011
5110,48;0,00001
5111;0,00001
5111,55;0,00001
5112,05;0,00001
5112,58;0,00001
5113,14;0,0000099
5113,72;0,0000098
5114,25;0,0000097
5114,80;0,0000096
5115,31;0,0000095
5115,88;0,0000094
5116,45;0,0000094
5117,01;0,0000093
5117,55;0,0000093
5118,06;0,0000092
5118,64;0,0000092
5119,16;0,0000091
5119,72;0,000009
5120,23;0,000009
5120,81;0,0000089
5121,39;0,0000089
5121,98;0,0000088
5122,51;0,0000088
5123,06;0,0000087
5123,59;0,0000087
5124,14;0,0000087
5124,70;0,0000086
5125,25;0,0000086
5125,81;0,0000086
5126,34;0,0000086
5126,89;0,0000087
5127,41;0,0000087
5128;0,0000087
5128,56;0,0000087
5129,08;0,0000086
5129,64;0,0000086
5130,16;0,0000082
5130,73;0,0000081
5131,25;0,0000081
5131,80;0,000008
5132,33;0,000008
5132,86;0,0000079
5133,38;0,0000079
5133,94;0,0000078
5134,45;0,0000078
5135,01;0,0000077
5135,59;0,0000077
5136,13;0,0000077
5136,69;0,0000076
5137,26;0,0000076
5137,78;0,0000076
5138,34;0,0000075
5138,88;0,0000075
5139,42;0,0000075
5139,95;0,0000075
5140,50;0,0000075
5141,03;0,0000076
5141,59;0,0000076
5142,13;0,0000077
5142,67;0,0000077
5143,20;0,0000076
5143,75;0,0000076
5144,33;0,0000073
5144,92;0,0000072
5145,45;0,0000071
5146;0,0000071
5146,53;0,0000071
5147,08;0,000007
5147,61;0,000007
5148,16;0,000007
