Data from HR4C34221__18__15-29-38-331.txt Node

Date: Wed Mar 11 15:29:38 MSK 2026
User: 123
Spectrometer: HR4C3422
Trigger mode: 4
Integration Time (sec): 3.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195.326	-52.69
195.597	-52.69
195.868	-52.69
196.139	-9.69
196.409	0.31
196.68	0.31
196.951	4.31
197.221	-7.69
197.492	7.31
197.762	3.31
198.033	13.31
198.304	6.31
198.574	-0.69
198.845	-2.69
199.116	-3.69
199.386	-6.69
199.657	-14.69
199.927	1.31
200.198	-9.69
200.468	-6.69
200.739	5.31
201.009	1.31
201.28	-8.69
201.551	5.31
201.821	-2.69
202.092	-7.69
202.362	17.31
202.633	4.31
202.903	5.31
203.174	2.31
203.444	-1.69
203.714	0.31
203.985	-5.69
204.255	3.31
204.526	48.31
204.796	17.31
205.067	-7.69
205.337	-8.69
205.607	-0.69
205.878	32.31
206.148	15.31
206.419	-4.69
206.689	-0.69
206.959	6.31
207.23	-10.69
207.5	5.31
207.77	1.31
208.041	0.31
208.311	-6.69
208.581	4.31
208.852	-2.69
209.122	6.31
209.392	-11.69
209.663	-4.69
209.933	11.31
210.203	-2.69
210.473	9.31
210.744	4.31
211.014	-7.69
211.284	7.31
211.554	0.31
211.825	-8.69
212.095	5.31
212.365	-10.69
212.635	-5.69
212.905	-11.69
213.176	-3.69
213.446	15.31
213.716	-0.69
213.986	3.31
214.256	1.31
214.526	-5.69
214.797	-3.69
215.067	-0.69
215.337	9.31
215.607	-4.69
215.877	-0.69
216.147	-2.69
216.417	16.31
216.687	8.31
216.957	13.31
217.227	14.31
217.497	13.31
217.767	10.31
218.038	14.31
218.308	5.31
218.578	-1.69
218.848	6.31
219.118	17.31
219.388	-6.69
219.658	7.31
219.928	7.31
220.198	-3.69
220.468	5.31
220.737	8.31
221.007	7.31
221.277	6.31
221.547	-8.69
221.817	-12.69
222.087	1.31
222.357	7.31
222.627	1.31
222.897	8.31
223.167	-1.69
223.437	-0.69
223.707	13.31
223.976	0.31
224.246	-13.69
224.516	-1.69
224.786	-4.69
225.056	5.31
225.326	3.31
225.595	9.31
225.865	-12.69
226.135	0.31
226.405	5.31
226.675	11.31
226.944	10.31
227.214	3.31
227.484	-2.69
227.754	-0.69
228.023	2.31
228.293	-7.69
228.563	5.31
228.833	8.31
229.102	1.31
229.372	0.31
229.642	0.31
229.911	-0.69
230.181	9.31
230.451	16.31
230.72	1.31
230.99	-0.69
231.26	10.31
231.529	6.31
231.799	10.31
232.069	6.31
232.338	6.31
232.608	4.31
232.877	-14.69
233.147	1.31
233.417	11.31
233.686	4.31
233.956	8.31
234.225	0.31
234.495	-14.69
234.764	8.31
235.034	3.31
235.304	0.31
235.573	29.31
235.843	7.31
236.112	-3.69
236.382	-3.69
236.651	9.31
236.921	18.31
237.19	11.31
237.46	-8.69
237.729	-4.69
237.998	-1.69
238.268	4.31
238.537	20.31
238.807	10.31
239.076	15.31
239.346	-4.69
239.615	9.31
239.884	6.31
240.154	2.31
240.423	-2.69
240.693	-13.69
240.962	-2.69
241.231	8.31
241.501	17.31
241.77	-8.69
242.039	-1.69
242.309	8.31
242.578	4.31
242.847	-7.69
243.116	5.31
243.386	-1.69
243.655	12.31
243.924	-8.69
244.194	-16.69
244.463	8.31
244.732	3.31
245.001	-1.69
245.271	35.31
245.54	1.31
245.809	-2.69
246.078	5.31
246.347	-6.69
246.617	-1.69
246.886	0.31
247.155	-1.69
247.424	9.31
247.693	4.31
247.963	-9.69
248.232	21.31
248.501	9.31
248.77	-1.69
249.039	-6.69
249.308	-1.69
249.577	0.31
249.846	-5.69
250.115	-8.69
250.385	12.31
250.654	-6.69
250.923	8.31
251.192	1.31
251.461	6.31
251.73	-1.69
251.999	-1.69
252.268	6.31
252.537	10.31
252.806	15.31
253.075	8.31
253.344	4.31
253.613	5.31
253.882	-0.69
254.151	14.31
254.42	-7.69
254.689	-1.69
254.958	-7.69
255.227	16.31
255.496	7.31
255.765	3.31
256.033	4.31
256.302	-11.69
256.571	3.31
256.84	-11.69
257.109	5.31
257.378	-6.69
257.647	14.31
257.916	7.31
258.184	3.31
258.453	0.31
