Data from HR4C34221__16__15-25-57-678.txt Node

Date: Wed Mar 11 15:25:57 MSK 2026
User: 123
Spectrometer: HR4C3422
Trigger mode: 4
Integration Time (sec): 3.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195.326	-57.23
195.597	-57.23
195.868	-57.23
196.139	-27.23
196.409	2.77
196.68	-8.23
196.951	-1.23
197.221	-5.23
197.492	2.77
197.762	2.77
198.033	-11.23
198.304	7.77
198.574	8.77
198.845	9.77
199.116	6.77
199.386	-4.23
199.657	-9.23
199.927	0.77
200.198	2.77
200.468	-3.23
200.739	2.77
201.009	-8.23
201.28	3.77
201.551	-4.23
201.821	-4.23
202.092	-5.23
202.362	-4.23
202.633	-5.23
202.903	-2.23
203.174	-8.23
203.444	-12.23
203.714	-10.23
203.985	1.77
204.255	-4.23
204.526	27.77
204.796	13.77
205.067	-1.23
205.337	-7.23
205.607	-2.23
205.878	23.77
206.148	8.77
206.419	-16.23
206.689	-16.23
206.959	0.77
207.23	-13.23
207.5	6.77
207.77	-4.23
208.041	-2.23
208.311	4.77
208.581	1.77
208.852	-1.23
209.122	11.77
209.392	-4.23
209.663	-4.23
209.933	-4.23
210.203	6.77
210.473	-5.23
210.744	-12.23
211.014	13.77
211.284	-3.23
211.554	14.77
211.825	4.77
212.095	-4.23
212.365	-11.23
212.635	5.77
212.905	-8.23
213.176	4.77
213.446	11.77
213.716	-2.23
213.986	6.77
214.256	-2.23
214.526	-13.23
214.797	13.77
215.067	-1.23
215.337	7.77
215.607	-0.23
215.877	-5.23
216.147	3.77
216.417	-9.23
216.687	-7.23
216.957	-7.23
217.227	-9.23
217.497	-4.23
217.767	-15.23
218.038	10.77
218.308	3.77
218.578	1.77
218.848	-2.23
219.118	4.77
219.388	-2.23
219.658	1.77
219.928	11.77
220.198	1.77
220.468	-5.23
220.737	-0.23
221.007	8.77
221.277	13.77
221.547	-11.23
221.817	-3.23
222.087	-3.23
222.357	0.77
222.627	0.77
222.897	0.77
223.167	-11.23
223.437	-3.23
223.707	-5.23
223.976	5.77
224.246	3.77
224.516	-9.23
224.786	2.77
225.056	0.77
225.326	-6.23
225.595	-0.23
225.865	5.77
226.135	4.77
226.405	0.77
226.675	4.77
226.944	5.77
227.214	10.77
227.484	-5.23
227.754	-0.23
228.023	-11.23
228.293	-10.23
228.563	1.77
228.833	-1.23
229.102	5.77
229.372	-4.23
229.642	-6.23
229.911	3.77
230.181	-3.23
230.451	-5.23
230.72	-1.23
230.99	-5.23
231.26	-16.23
231.529	3.77
231.799	5.77
232.069	-4.23
232.338	4.77
232.608	-7.23
232.877	-10.23
233.147	-9.23
233.417	6.77
233.686	15.77
233.956	-6.23
234.225	-4.23
234.495	-18.23
234.764	5.77
235.034	3.77
235.304	7.77
235.573	26.77
235.843	-13.23
236.112	0.77
236.382	-14.23
236.651	6.77
236.921	3.77
237.19	-0.23
237.46	-2.23
237.729	0.77
237.998	-0.23
238.268	1.77
238.537	4.77
238.807	0.77
239.076	-10.23
239.346	-1.23
239.615	-11.23
239.884	-1.23
240.154	12.77
240.423	-2.23
240.693	6.77
240.962	-5.23
241.231	-8.23
241.501	-6.23
241.77	2.77
242.039	-10.23
242.309	0.77
242.578	-4.23
242.847	-1.23
243.116	0.77
243.386	9.77
243.655	-4.23
243.924	-16.23
244.194	-4.23
244.463	15.77
244.732	7.77
245.001	-6.23
245.271	31.77
245.54	7.77
245.809	-12.23
246.078	-7.23
246.347	5.77
246.617	2.77
246.886	6.77
247.155	2.77
247.424	2.77
247.693	-3.23
247.963	-4.23
248.232	0.77
248.501	8.77
248.77	-0.23
249.039	-12.23
249.308	-3.23
249.577	-1.23
249.846	-3.23
250.115	-6.23
250.385	4.77
250.654	-1.23
250.923	11.77
251.192	-11.23
251.461	1.77
251.73	-1.23
251.999	7.77
252.268	-4.23
252.537	-12.23
252.806	-6.23
253.075	-7.23
253.344	0.77
253.613	0.77
253.882	-13.23
254.151	-8.23
254.42	-2.23
254.689	-6.23
254.958	-3.23
255.227	-0.23
255.496	4.77
255.765	9.77
256.033	-9.23
256.302	-4.23
256.571	-13.23
256.84	-9.23
257.109	13.77
257.378	2.77
257.647	-16.23
257.916	-8.23
258.184	5.77
258.453	2.77
